,SalesAgentEmailID,ContactEmailID,Product,Close_Value,year_month,sentiment_scores
547,niesha@piedpiper.com,candice@stanredtax.com,GTX Plus Basic,1064,2017-03,4.734375
548,zane@piedpiper.com,robbie@cheers.com,GTXPro,5212,2017-03,3.269230769230769
549,anna@piedpiper.com,junko@streethex.com,MG Special,55,2017-10,3.9205298013245033
550,elease@piedpiper.com,robbie@cheers.com,GTK 500,25464,2017-02,3.526315789473684
551,markita@piedpiper.com,ashlie@sonron.com,MG Special,52,2017-03,3.935483870967742
552,wilburn@piedpiper.com,rosalyn@zencorporation.com,GTX Basic,514,2017-03,5.3125
553,donn@piedpiper.com,delila@konex.com,GTXPro,4662,2017-04,2.962962962962963
554,hayden@piedpiper.com,lavone@green-plus.com,MG Advanced,3293,2017-04,3.0597014925373136
555,boris@piedpiper.com,orpha@umbrellacorporation.com,GTXPro,4605,2017-05,4.333333333333333
556,violet@piedpiper.com,danilo@betasoloin.com,MG Advanced,3673,2017-07,4.195876288659794
557,anna@piedpiper.com,yolando@globexcorporation.com,MG Special,46,2017-10,4.548872180451128
558,jonathan@piedpiper.com,israel@zumgoity.com,GTX Basic,565,2017-05,3.6744186046511627
559,darcel@piedpiper.com,israel@zumgoity.com,GTX Plus Basic,980,2017-09,4.704545454545454
560,reed@piedpiper.com,shella@zotware.com,GTX Plus Pro,6346,2017-08,3.1774193548387095
561,boris@piedpiper.com,vella@yearin.com,GTX Plus Pro,6117,2017-11,3.66
562,daniell@piedpiper.com,alejandro@initech.com,GTX Plus Basic,979,2017-11,4.0144927536231885
563,anna@piedpiper.com,junko@streethex.com,MG Special,50,2017-12,3.9205298013245033
564,anna@piedpiper.com,kristle@dontechi.com,MG Special,59,2017-03,4.48
565,darcel@piedpiper.com,ying@funholding.com,MG Advanced,3346,2017-05,3.5726872246696035
566,boris@piedpiper.com,shella@zotware.com,GTXPro,4125,2017-05,2.65
567,boris@piedpiper.com,loise@mathtouch.com,GTX Plus Basic,886,2017-05,3.8395061728395063
568,darcel@piedpiper.com,salina@gogozoom.com,GTXPro,5643,2017-12,3.7832512315270934
569,kary@piedpiper.com,tambra@singletechno.com,GTXPro,5606,2017-07,3.193548387096774
570,anna@piedpiper.com,junko@streethex.com,GTX Basic,460,2017-09,3.9205298013245033
571,anna@piedpiper.com,justine@codehow.com,MG Special,53,2017-12,4.040322580645161
572,elease@piedpiper.com,ashlie@sonron.com,MG Special,56,2017-02,3.590909090909091
573,cassey@piedpiper.com,lavonia@vehementcapitalpartners.com,GTXPro,4994,2017-07,4.835820895522388
574,marty@piedpiper.com,junko@streethex.com,GTX Plus Pro,4181,2017-06,3.782608695652174
575,cassey@piedpiper.com,loise@mathtouch.com,GTXPro,4201,2017-10,3.2195121951219514
576,versie@piedpiper.com,sherman@toughzap.com,MG Special,59,2017-05,3.671641791044776
577,vicki@piedpiper.com,titus@plexzap.com,GTX Basic,595,2017-11,3.9851851851851854
578,elease@piedpiper.com,titus@plexzap.com,GTK 500,24949,2017-08,2.2051282051282053
579,corliss@piedpiper.com,rosalyn@zencorporation.com,GTXPro,5787,2017-05,3.973684210526316
580,lajuana@piedpiper.com,candice@stanredtax.com,GTX Basic,517,2017-07,3.3875
581,vicki@piedpiper.com,kelli@golddex.com,GTX Plus Pro,5631,2017-12,2.7794117647058822
582,rosie@piedpiper.com,cassy@bioplex.com,GTX Plus Pro,6229,2017-12,3.36
583,vicki@piedpiper.com,halley@labdrill.com,MG Advanced,3464,2017-06,4.059523809523809
584,james@piedpiper.com,jackie@doncon.com,GTX Plus Pro,6101,2017-02,3.72972972972973
585,daniell@piedpiper.com,delila@konex.com,MG Advanced,3194,2017-12,2.7549019607843137
586,reed@piedpiper.com,loise@mathtouch.com,GTX Basic,532,2017-04,4.225225225225225
587,anna@piedpiper.com,benny@treequote.com,GTX Plus Basic,999,2017-03,4.118012422360248
588,violet@piedpiper.com,rosalyn@zencorporation.com,GTX Plus Basic,1074,2017-09,4.986486486486487
589,zane@piedpiper.com,golda@condax.com,GTX Plus Basic,1159,2017-03,3.9005847953216373
590,darcel@piedpiper.com,benny@treequote.com,GTXPro,5647,2017-04,3.577272727272727
591,darcel@piedpiper.com,elisa@warephase.com,GTX Plus Basic,878,2017-10,3.611111111111111
592,markita@piedpiper.com,belinda@finjob.com,GTK 500,24745,2017-09,3.9402985074626864
593,vicki@piedpiper.com,riley@blackzim.com,MG Special,51,2017-02,3.80672268907563
594,marty@piedpiper.com,tanja@domzoom.com,MG Advanced,3657,2017-02,3.6463414634146343
595,darcel@piedpiper.com,yolando@globexcorporation.com,GTX Plus Basic,1060,2017-09,5.121359223300971
596,vicki@piedpiper.com,juliette@hottechi.com,GTX Basic,456,2017-04,3.7685589519650655
597,maureen@piedpiper.com,belinda@finjob.com,GTXPro,4709,2017-10,3.8376068376068377
598,darcel@piedpiper.com,darwin@dambase.com,GTX Plus Pro,5595,2017-12,3.3473684210526318
599,anna@piedpiper.com,crista@rundofase.com,GTX Plus Pro,5269,2017-11,3.462068965517241
600,markita@piedpiper.com,gaylord@faxquote.com,MG Advanced,3442,2017-03,2.988095238095238
601,darcel@piedpiper.com,verna@statholdings.com,GTXPro,5423,2017-08,4.248322147651007
602,hayden@piedpiper.com,robbie@cheers.com,MG Advanced,3397,2017-08,5.54054054054054
603,darcel@piedpiper.com,edison@scottech.com,GTX Plus Basic,1203,2017-05,3.662857142857143
604,rosalina@piedpiper.com,natisha@groovestreet.com,GTXPro,5561,2017-09,3.652173913043478
605,james@piedpiper.com,halley@labdrill.com,GTX Basic,508,2017-11,3.7927927927927927
606,boris@piedpiper.com,somer@ganjaflex.com,GTXPro,5052,2017-12,3.967741935483871
607,niesha@piedpiper.com,kelly@ron-tech.com,GTX Basic,461,2017-11,3.7875
608,gladys@piedpiper.com,candice@stanredtax.com,MG Special,60,2017-12,4.14
609,versie@piedpiper.com,kelly@ron-tech.com,MG Special,49,2017-09,4.782608695652174
610,moses@piedpiper.com,corrinne@isdom.com,GTX Basic,530,2017-04,3.4074074074074074
611,darcel@piedpiper.com,mellie@finhigh.com,GTX Plus Pro,5333,2017-05,3.830188679245283
612,anna@piedpiper.com,junko@streethex.com,MG Special,53,2017-03,3.9205298013245033
613,versie@piedpiper.com,kelly@ron-tech.com,MG Advanced,3642,2017-09,4.782608695652174
614,garret@piedpiper.com,vanessa@xx-zobam.com,MG Advanced,4291,2017-08,3.5625
615,maureen@piedpiper.com,claribel@goodsilron.com,GTX Plus Basic,940,2017-12,4.0246913580246915
616,violet@piedpiper.com,williemae@zathunicon.com,MG Special,54,2017-09,2.8181818181818183
617,markita@piedpiper.com,juliette@hottechi.com,MG Advanced,2979,2017-11,3.658536585365854
618,boris@piedpiper.com,vella@yearin.com,GTX Plus Basic,1167,2017-11,3.66
619,corliss@piedpiper.com,shella@zotware.com,GTX Plus Pro,4648,2017-09,2.7636363636363637
620,donn@piedpiper.com,terry@plussunin.com,GTX Plus Pro,5454,2017-03,4.3431372549019605
621,darcel@piedpiper.com,mellie@finhigh.com,GTX Plus Pro,5293,2017-05,3.830188679245283
622,kami@piedpiper.com,titus@plexzap.com,MG Special,53,2017-11,3.4153846153846152
623,kary@piedpiper.com,juliette@hottechi.com,GTX Basic,537,2017-09,3.1210762331838566
624,cassey@piedpiper.com,krystle@gekko&co.com,MG Advanced,3503,2017-02,4.609195402298851
625,boris@piedpiper.com,kenton@kan-code.com,GTX Basic,564,2017-08,4.850746268656716
626,darcel@piedpiper.com,golda@condax.com,GTXPro,5065,2017-05,3.971875
627,darcel@piedpiper.com,karole@gencopuraoliveoilcompany.com,MG Special,59,2017-11,3.532934131736527
628,maureen@piedpiper.com,delila@konex.com,MG Special,57,2017-11,3.727272727272727
629,boris@piedpiper.com,gertrude@massivedynamic.com,MG Advanced,2677,2017-03,4.114285714285714
630,kary@piedpiper.com,delila@konex.com,MG Advanced,4022,2017-04,3.740740740740741
631,vicki@piedpiper.com,lavone@green-plus.com,GTXPro,4477,2017-05,3.923076923076923
632,moses@piedpiper.com,bryan@bioholding.com,GTX Plus Basic,1017,2017-12,3.2903225806451615
633,markita@piedpiper.com,tyron@hatfan.com,MG Advanced,3138,2017-06,4.372727272727273
634,james@piedpiper.com,titus@plexzap.com,GTX Plus Basic,1117,2017-02,4.311827956989247
635,marty@piedpiper.com,bryan@bioholding.com,GTX Plus Basic,1086,2017-02,3.264367816091954
636,moses@piedpiper.com,elisa@warephase.com,MG Special,54,2017-10,3.1486486486486487
637,darcel@piedpiper.com,candice@stanredtax.com,GTX Plus Basic,1012,2017-10,3.741312741312741
638,james@piedpiper.com,riley@blackzim.com,GTX Basic,570,2017-05,2.763888888888889
639,rosalina@piedpiper.com,shemeka@xx-holding.com,MG Special,58,2017-02,4.507246376811594
640,lajuana@piedpiper.com,karole@gencopuraoliveoilcompany.com,GTX Basic,579,2017-03,4.262711864406779
641,reed@piedpiper.com,terry@plussunin.com,MG Advanced,3732,2017-10,4.802197802197802
642,cassey@piedpiper.com,rosalyn@zencorporation.com,GTX Basic,578,2017-09,2.611764705882353
643,boris@piedpiper.com,shella@zotware.com,GTX Plus Basic,1114,2017-11,2.65
644,zane@piedpiper.com,garfield@nam-zim.com,MG Advanced,4249,2017-03,4.0
645,garret@piedpiper.com,hai@thenewyorkinquirer.com,MG Advanced,3215,2017-07,3.619047619047619
646,zane@piedpiper.com,gordon@scotfind.com,GTX Basic,598,2017-04,4.287234042553192
647,hayden@piedpiper.com,belinda@finjob.com,MG Advanced,3312,2017-06,4.105882352941176
648,darcel@piedpiper.com,golda@condax.com,GTXPro,4837,2017-03,3.971875
649,niesha@piedpiper.com,junko@streethex.com,GTX Plus Pro,6384,2017-06,2.842857142857143
650,vicki@piedpiper.com,belinda@finjob.com,GTXPro,4406,2017-08,3.8907563025210083
651,niesha@piedpiper.com,tanja@domzoom.com,GTX Basic,527,2017-12,3.3442622950819674
652,daniell@piedpiper.com,orpha@umbrellacorporation.com,GTX Plus Basic,1078,2017-08,3.297872340425532
653,zane@piedpiper.com,ashlie@sonron.com,GTX Basic,606,2017-04,4.865671641791045
654,garret@piedpiper.com,delila@konex.com,MG Advanced,3497,2017-07,4.380281690140845
655,lajuana@piedpiper.com,karole@gencopuraoliveoilcompany.com,GTX Plus Basic,1127,2017-02,4.262711864406779
656,versie@piedpiper.com,crista@rundofase.com,MG Special,57,2017-09,3.36144578313253
657,anna@piedpiper.com,corrinne@isdom.com,GTX Basic,622,2017-05,4.115151515151515
658,corliss@piedpiper.com,shella@zotware.com,GTX Basic,586,2017-12,2.7636363636363637
659,anna@piedpiper.com,darwin@dambase.com,GTX Plus Basic,1041,2017-12,4.275229357798165
660,hayden@piedpiper.com,natisha@groovestreet.com,MG Advanced,3728,2017-11,3.0327868852459017
661,daniell@piedpiper.com,cuc@acmecorporation.com,GTXPro,5378,2017-05,4.354838709677419
662,daniell@piedpiper.com,kenton@kan-code.com,GTXPro,4712,2017-03,3.1219512195121952
663,violet@piedpiper.com,paola@opentech.com,MG Special,38,2017-10,2.8095238095238093
664,violet@piedpiper.com,orpha@umbrellacorporation.com,GTX Basic,566,2017-04,4.45679012345679
665,cassey@piedpiper.com,kenton@kan-code.com,GTX Plus Basic,907,2017-11,3.8255813953488373
666,corliss@piedpiper.com,vella@yearin.com,GTX Plus Basic,977,2017-11,3.7794117647058822
667,marty@piedpiper.com,yolando@globexcorporation.com,MG Advanced,3578,2017-10,5.313953488372093
668,moses@piedpiper.com,junko@streethex.com,GTX Basic,502,2017-08,4.472972972972973
669,donn@piedpiper.com,terry@plussunin.com,MG Special,50,2017-09,4.3431372549019605
670,anna@piedpiper.com,kristle@dontechi.com,MG Special,52,2017-08,4.48
671,lajuana@piedpiper.com,kristle@dontechi.com,MG Advanced,3250,2017-11,3.7905405405405403
672,corliss@piedpiper.com,ursula@sumace.com,GTXPro,4960,2017-06,4.154929577464789
673,donn@piedpiper.com,zulema@silis.com,MG Advanced,3546,2017-09,2.5526315789473686
674,darcel@piedpiper.com,kelly@ron-tech.com,MG Special,56,2017-02,3.746987951807229
675,maureen@piedpiper.com,nelia@dalttechnology.com,GTX Basic,500,2017-12,3.278481012658228
676,darcel@piedpiper.com,ivory@conecom.com,GTXPro,5008,2017-10,4.127853881278539
677,gladys@piedpiper.com,candice@stanredtax.com,MG Advanced,3212,2017-04,4.14
678,boris@piedpiper.com,delila@konex.com,MG Advanced,3264,2017-09,3.054054054054054
679,cassey@piedpiper.com,loise@mathtouch.com,MG Special,53,2017-11,3.2195121951219514
680,reed@piedpiper.com,kenton@kan-code.com,GTX Plus Pro,5601,2017-07,3.8074074074074074
681,vicki@piedpiper.com,delila@konex.com,GTX Plus Basic,1208,2017-05,4.244541484716157
682,cassey@piedpiper.com,kenton@kan-code.com,GTXPro,4294,2017-04,3.8255813953488373
683,daniell@piedpiper.com,loise@mathtouch.com,GTXPro,3720,2017-08,3.857142857142857
684,daniell@piedpiper.com,orpha@umbrellacorporation.com,GTX Plus Pro,6284,2017-05,3.297872340425532
685,kami@piedpiper.com,riley@blackzim.com,GTX Basic,557,2017-12,4.296296296296297
686,donn@piedpiper.com,loise@mathtouch.com,GTXPro,5553,2017-12,4.229166666666667
687,daniell@piedpiper.com,golda@condax.com,GTX Basic,526,2017-10,3.8926174496644297
688,violet@piedpiper.com,margarito@bubbagump.com,GTXPro,4634,2017-04,3.9315068493150687
689,gladys@piedpiper.com,karole@gencopuraoliveoilcompany.com,MG Special,55,2017-12,4.71578947368421
690,maureen@piedpiper.com,tambra@singletechno.com,GTXPro,3959,2017-11,4.297297297297297
691,kary@piedpiper.com,shemeka@xx-holding.com,GTX Basic,527,2017-09,4.341935483870968
692,kami@piedpiper.com,darryl@lexiqvolax.com,GTX Basic,531,2017-10,3.3980582524271843
693,versie@piedpiper.com,darwin@dambase.com,GTX Plus Pro,5145,2017-07,3.9770114942528734
694,moses@piedpiper.com,palmira@inity.com,MG Special,58,2017-06,4.0
695,jonathan@piedpiper.com,kelly@ron-tech.com,GTX Basic,501,2017-12,3.6
696,kary@piedpiper.com,maxie@sunnamplex.com,GTXPro,4999,2017-08,4.065693430656935
697,hayden@piedpiper.com,belinda@finjob.com,MG Advanced,3197,2017-12,4.105882352941176
698,darcel@piedpiper.com,genie@betatech.com,GTXPro,4688,2017-03,4.264516129032258
699,maureen@piedpiper.com,juliette@hottechi.com,GTX Plus Basic,1075,2017-06,3.8451612903225807
700,niesha@piedpiper.com,karole@gencopuraoliveoilcompany.com,GTX Basic,554,2017-02,2.9545454545454546
701,daniell@piedpiper.com,orpha@umbrellacorporation.com,GTX Basic,536,2017-03,3.297872340425532
702,reed@piedpiper.com,cuc@acmecorporation.com,GTX Plus Basic,1095,2017-10,3.8846153846153846
703,boris@piedpiper.com,orpha@umbrellacorporation.com,MG Advanced,3681,2017-08,4.333333333333333
704,lajuana@piedpiper.com,elisa@warephase.com,MG Advanced,3468,2017-10,3.142857142857143
705,moses@piedpiper.com,verna@statholdings.com,MG Special,57,2017-03,2.9607843137254903
706,rosie@piedpiper.com,delila@konex.com,MG Special,59,2017-12,4.556962025316456
707,donn@piedpiper.com,krystle@gekko&co.com,MG Advanced,3260,2017-06,4.047058823529412
708,versie@piedpiper.com,yolando@globexcorporation.com,MG Special,63,2017-07,4.087719298245614
709,lajuana@piedpiper.com,ivana@konmatfix.com,GTX Basic,485,2017-05,3.8191489361702127
710,kary@piedpiper.com,titus@plexzap.com,GTXPro,4808,2017-05,4.121739130434783
711,marty@piedpiper.com,elisa@warephase.com,MG Special,68,2017-07,4.2894736842105265
712,hayden@piedpiper.com,riley@blackzim.com,MG Advanced,3517,2017-11,4.254545454545455
713,vicki@piedpiper.com,gaylord@faxquote.com,GTX Basic,600,2017-05,4.99009900990099
714,moses@piedpiper.com,yolando@globexcorporation.com,GTX Plus Basic,1020,2017-06,4.219512195121951
715,kami@piedpiper.com,tambra@singletechno.com,MG Advanced,3254,2017-05,3.602409638554217
716,kami@piedpiper.com,pedro@newex.com,GTXPro,4865,2017-04,2.8181818181818183
717,lajuana@piedpiper.com,faviola@cancity.com,GTX Basic,648,2017-03,2.8446601941747574
718,cecily@piedpiper.com,ivana@konmatfix.com,MG Special,55,2017-05,4.1521739130434785
719,maureen@piedpiper.com,garfield@nam-zim.com,GTX Plus Basic,1082,2017-11,4.2875
720,donn@piedpiper.com,kenton@kan-code.com,GTXPro,4612,2017-12,3.8411764705882354
721,zane@piedpiper.com,pedro@newex.com,GTX Plus Pro,4059,2017-04,3.5161290322580645
722,versie@piedpiper.com,darwin@dambase.com,MG Special,47,2017-09,3.9770114942528734
723,rosalina@piedpiper.com,golda@condax.com,MG Special,53,2017-04,4.533333333333333
724,anna@piedpiper.com,ying@funholding.com,GTX Plus Pro,5600,2017-02,3.7459016393442623
725,maureen@piedpiper.com,kenton@kan-code.com,GTXPro,4812,2017-03,4.066666666666666
726,gladys@piedpiper.com,candice@stanredtax.com,MG Advanced,3250,2017-09,4.14
727,violet@piedpiper.com,malissa@donquadtech.com,MG Special,51,2017-09,3.6987951807228914
728,versie@piedpiper.com,corrinne@isdom.com,MG Special,54,2017-03,4.573333333333333
729,boris@piedpiper.com,mirta@iselectrics.com,GTX Plus Pro,5293,2017-09,3.8867924528301887
730,corliss@piedpiper.com,alejandro@initech.com,GTX Basic,527,2017-09,3.391304347826087
731,gladys@piedpiper.com,genie@betatech.com,MG Special,53,2017-05,5.352941176470588
732,cecily@piedpiper.com,sherman@toughzap.com,MG Advanced,3843,2017-09,3.016949152542373
733,donn@piedpiper.com,rosalyn@zencorporation.com,GTXPro,5010,2017-09,4.020408163265306
734,darcel@piedpiper.com,kelly@ron-tech.com,GTXPro,5006,2017-06,3.746987951807229
735,gladys@piedpiper.com,tanja@domzoom.com,GTX Plus Basic,1155,2017-11,2.476923076923077
736,boris@piedpiper.com,lavonia@vehementcapitalpartners.com,MG Advanced,2819,2017-07,4.486111111111111
737,hayden@piedpiper.com,gordon@scotfind.com,MG Advanced,2997,2017-04,3.7012987012987013
738,anna@piedpiper.com,ivory@conecom.com,GTX Basic,576,2017-08,4.5
739,darcel@piedpiper.com,karole@gencopuraoliveoilcompany.com,GTXPro,4577,2017-07,3.532934131736527
740,garret@piedpiper.com,loise@mathtouch.com,MG Special,61,2017-12,4.138888888888889
741,marty@piedpiper.com,mellie@finhigh.com,GTX Basic,609,2017-07,4.28421052631579
742,anna@piedpiper.com,tanja@domzoom.com,MG Special,54,2017-04,3.2605042016806722
743,zane@piedpiper.com,belinda@finjob.com,GTX Basic,585,2017-12,3.79
744,cassey@piedpiper.com,kenton@kan-code.com,GTXPro,3822,2017-05,3.8255813953488373
745,niesha@piedpiper.com,ying@funholding.com,GTX Plus Basic,1135,2017-08,4.27536231884058
746,boris@piedpiper.com,shella@zotware.com,GTX Basic,493,2017-10,2.65
747,corliss@piedpiper.com,gertrude@massivedynamic.com,MG Special,57,2017-12,3.683333333333333
748,anna@piedpiper.com,junko@streethex.com,MG Special,52,2017-12,3.9205298013245033
749,markita@piedpiper.com,robbie@cheers.com,MG Advanced,2882,2017-05,4.068627450980392
750,jonathan@piedpiper.com,israel@zumgoity.com,GTX Plus Basic,1189,2017-09,3.6744186046511627
751,jonathan@piedpiper.com,golda@condax.com,MG Special,57,2017-05,4.151785714285714
752,reed@piedpiper.com,shella@zotware.com,GTX Plus Pro,6180,2017-04,3.1774193548387095
753,violet@piedpiper.com,somer@ganjaflex.com,MG Special,51,2017-03,3.36046511627907
754,lajuana@piedpiper.com,ying@funholding.com,GTX Basic,474,2017-08,3.6346153846153846
755,maureen@piedpiper.com,maren@rantouch.com,MG Advanced,2866,2017-07,4.753846153846154
756,elease@piedpiper.com,laveta@zoomit.com,GTX Plus Basic,953,2017-10,5.666666666666667
757,niesha@piedpiper.com,elisa@warephase.com,GTX Plus Pro,6270,2017-06,4.51063829787234
758,zane@piedpiper.com,halley@labdrill.com,GTXPro,4277,2017-12,4.636363636363637
759,cassey@piedpiper.com,terry@plussunin.com,GTX Basic,641,2017-10,4.075949367088608
760,cecily@piedpiper.com,karole@gencopuraoliveoilcompany.com,MG Advanced,3139,2017-07,3.8095238095238093
761,kami@piedpiper.com,gaylord@faxquote.com,GTXPro,4924,2017-08,3.985074626865672
762,cecily@piedpiper.com,juliette@hottechi.com,MG Advanced,3510,2017-06,3.989130434782609
763,donn@piedpiper.com,krystle@gekko&co.com,GTX Plus Pro,6205,2017-04,4.047058823529412
764,versie@piedpiper.com,bryan@bioholding.com,MG Special,53,2017-02,4.527777777777778
765,reed@piedpiper.com,cassy@bioplex.com,GTX Plus Pro,6318,2017-04,3.739130434782609
766,kami@piedpiper.com,winston@j-texon.com,GTX Plus Basic,1028,2017-02,4.3936170212765955
767,anna@piedpiper.com,salina@gogozoom.com,MG Special,59,2017-06,3.7241379310344827
768,corliss@piedpiper.com,monte@kinnamplus.com,GTX Plus Basic,1180,2017-07,4.864864864864865
769,reed@piedpiper.com,malissa@donquadtech.com,MG Special,56,2017-11,3.824561403508772
770,donn@piedpiper.com,danilo@betasoloin.com,GTX Plus Basic,987,2017-06,2.985074626865672
771,zane@piedpiper.com,nelia@dalttechnology.com,GTXPro,4633,2017-04,3.5875
772,moses@piedpiper.com,ying@funholding.com,MG Special,51,2017-06,4.243243243243243
773,kary@piedpiper.com,halley@labdrill.com,GTX Plus Pro,5008,2017-10,3.9930555555555554
774,maureen@piedpiper.com,gordon@scotfind.com,GTX Plus Basic,942,2017-10,3.6666666666666665
775,vicki@piedpiper.com,rosanne@y-corporation.com,GTX Basic,430,2017-08,3.96
776,anna@piedpiper.com,darwin@dambase.com,MG Special,55,2017-11,4.275229357798165
777,wilburn@piedpiper.com,kenton@kan-code.com,GTXPro,4734,2017-12,3.6666666666666665
778,reed@piedpiper.com,golda@condax.com,GTX Basic,553,2017-03,5.204081632653061
779,cassey@piedpiper.com,vella@yearin.com,GTX Basic,609,2017-07,2.4107142857142856
780,moses@piedpiper.com,karole@gencopuraoliveoilcompany.com,GTX Plus Pro,5619,2017-04,2.581081081081081
781,donn@piedpiper.com,loise@mathtouch.com,GTX Basic,487,2017-03,4.229166666666667
782,gladys@piedpiper.com,corrinne@isdom.com,GTX Plus Pro,4853,2017-10,3.352
783,cassey@piedpiper.com,hai@thenewyorkinquirer.com,GTXPro,4276,2017-07,3.3950617283950617
784,moses@piedpiper.com,mellie@finhigh.com,MG Special,54,2017-08,4.430232558139535
785,anna@piedpiper.com,tanja@domzoom.com,GTX Basic,582,2017-03,3.2605042016806722
786,daniell@piedpiper.com,lavonia@vehementcapitalpartners.com,MG Advanced,3641,2017-04,3.581818181818182
787,kary@piedpiper.com,shemeka@xx-holding.com,GTX Plus Basic,1158,2017-10,4.341935483870968
788,maureen@piedpiper.com,garfield@nam-zim.com,GTX Basic,556,2017-10,4.2875
789,maureen@piedpiper.com,hsiu@fasehatice.com,MG Special,61,2017-11,3.6344086021505375
790,reed@piedpiper.com,danilo@betasoloin.com,GTXPro,5452,2017-11,4.178571428571429
791,corliss@piedpiper.com,malissa@donquadtech.com,GTX Plus Basic,955,2017-09,3.5
792,marty@piedpiper.com,justine@codehow.com,GTX Plus Basic,1108,2017-07,3.47
793,elease@piedpiper.com,natisha@groovestreet.com,MG Special,53,2017-04,4.346938775510204
794,marty@piedpiper.com,darwin@dambase.com,MG Special,64,2017-02,2.5454545454545454
795,maureen@piedpiper.com,rosanne@y-corporation.com,MG Special,55,2017-05,4.373626373626373
796,james@piedpiper.com,jackie@doncon.com,GTX Plus Basic,990,2017-07,3.72972972972973
797,moses@piedpiper.com,kristle@dontechi.com,MG Special,59,2017-08,3.211764705882353
798,kami@piedpiper.com,robbie@cheers.com,GTXPro,5035,2017-11,4.286885245901639
799,donn@piedpiper.com,vella@yearin.com,GTXPro,5316,2017-09,3.3214285714285716
800,violet@piedpiper.com,orpha@umbrellacorporation.com,MG Special,59,2017-10,4.45679012345679
801,darcel@piedpiper.com,salina@gogozoom.com,GTXPro,5647,2017-12,3.7832512315270934
802,darcel@piedpiper.com,corrinne@isdom.com,MG Advanced,3323,2017-06,3.8839590443686007
803,hayden@piedpiper.com,maxie@sunnamplex.com,MG Advanced,3741,2017-03,5.130434782608695
804,jonathan@piedpiper.com,sherman@toughzap.com,GTX Plus Basic,1085,2017-08,4.394366197183099
805,boris@piedpiper.com,loise@mathtouch.com,GTXPro,4609,2017-08,3.8395061728395063
806,versie@piedpiper.com,ivana@konmatfix.com,MG Special,54,2017-07,3.5760869565217392
807,vicki@piedpiper.com,kenton@kan-code.com,MG Advanced,3794,2017-04,3.971291866028708
808,lajuana@piedpiper.com,yolando@globexcorporation.com,GTX Basic,594,2017-05,4.0
809,zane@piedpiper.com,rosanne@y-corporation.com,GTX Basic,482,2017-10,3.5760869565217392
810,versie@piedpiper.com,justine@codehow.com,MG Special,48,2017-10,4.622448979591836
811,rosalina@piedpiper.com,kelli@golddex.com,MG Special,49,2017-10,3.1842105263157894
812,lajuana@piedpiper.com,bryan@bioholding.com,GTX Basic,530,2017-03,4.09
813,violet@piedpiper.com,krystle@gekko&co.com,GTXPro,5031,2017-06,4.038167938931298
814,versie@piedpiper.com,israel@zumgoity.com,MG Advanced,3251,2017-08,4.433734939759036
815,markita@piedpiper.com,kenton@kan-code.com,MG Advanced,3181,2017-09,3.5
816,cassey@piedpiper.com,rosalyn@zencorporation.com,GTXPro,4852,2017-11,2.611764705882353
817,anna@piedpiper.com,bryan@bioholding.com,MG Special,63,2017-05,3.7777777777777777
818,cecily@piedpiper.com,darwin@dambase.com,MG Advanced,3785,2017-12,2.982456140350877
819,darcel@piedpiper.com,yolando@globexcorporation.com,GTX Plus Pro,5614,2017-05,5.121359223300971
820,versie@piedpiper.com,verna@statholdings.com,GTX Basic,555,2017-07,3.515151515151515
821,darcel@piedpiper.com,sherman@toughzap.com,GTX Plus Basic,1000,2017-12,4.183783783783784
822,jonathan@piedpiper.com,darrel@rangreen.com,GTXPro,5741,2017-12,4.074380165289257
823,kary@piedpiper.com,titus@plexzap.com,GTX Basic,566,2017-05,4.121739130434783
824,kary@piedpiper.com,lavone@green-plus.com,GTX Basic,613,2017-04,4.354330708661418
825,niesha@piedpiper.com,karole@gencopuraoliveoilcompany.com,GTX Plus Basic,1051,2017-10,2.9545454545454546
826,zane@piedpiper.com,tyron@hatfan.com,GTXPro,5079,2017-09,4.40566037735849
827,reed@piedpiper.com,orpha@umbrellacorporation.com,MG Special,60,2017-12,3.0481927710843375
828,versie@piedpiper.com,justine@codehow.com,MG Special,55,2017-08,4.622448979591836
829,zane@piedpiper.com,delila@konex.com,GTX Plus Basic,1213,2017-12,3.354285714285714
830,zane@piedpiper.com,ashlie@sonron.com,GTXPro,4428,2017-08,4.865671641791045
831,corliss@piedpiper.com,mirta@iselectrics.com,GTX Plus Pro,5640,2017-09,3.9565217391304346
832,niesha@piedpiper.com,ivory@conecom.com,GTX Plus Pro,6142,2017-07,3.1805555555555554
833,garret@piedpiper.com,nedra@ontomedia.com,GTX Plus Pro,6818,2017-11,3.090909090909091
834,kami@piedpiper.com,delila@konex.com,GTX Basic,643,2017-06,4.287179487179487
835,corliss@piedpiper.com,loise@mathtouch.com,MG Advanced,3498,2017-07,4.779220779220779
836,moses@piedpiper.com,juliette@hottechi.com,MG Advanced,3982,2017-03,4.513888888888889
837,gladys@piedpiper.com,kelly@ron-tech.com,MG Special,55,2017-06,4.17
838,kary@piedpiper.com,natisha@groovestreet.com,GTXPro,5161,2017-10,3.0689655172413794
839,vicki@piedpiper.com,jackie@doncon.com,MG Advanced,3195,2017-04,3.4878048780487805
840,donn@piedpiper.com,margarito@bubbagump.com,GTXPro,5466,2017-05,3.0
841,anna@piedpiper.com,juliette@hottechi.com,GTX Plus Basic,1089,2017-07,4.796178343949045
