,SalesAgentEmailID,ContactEmailID,Product,Close_Value,year_month,sentiment_scores
2246,8,57,6,47,2017-09-01,3.60377358490566
609,25,40,6,49,2017-09-01,4.782608695652174
669,7,73,6,50,2017-09-01,4.3431372549019605
1466,16,82,6,50,2017-09-01,3.6346153846153846
342,3,15,6,51,2017-09-01,2.982456140350877
727,27,48,6,51,2017-09-01,3.6987951807228914
328,22,64,6,53,2017-09-01,4.1506849315068495
404,17,3,6,53,2017-09-01,3.9402985074626864
1309,23,26,6,53,2017-09-01,4.533333333333333
411,22,78,6,54,2017-09-01,4.5625
616,27,80,6,54,2017-09-01,2.8181818181818183
1308,26,65,6,54,2017-09-01,3.96
1986,25,26,6,54,2017-09-01,3.3814432989690717
2284,3,9,6,54,2017-09-01,3.673684210526316
3119,22,25,6,54,2017-09-01,3.7352941176470584
897,26,27,6,55,2017-09-01,3.2098765432098766
1164,18,72,6,55,2017-09-01,3.6463414634146334
1381,0,21,6,55,2017-09-01,4.258064516129032
1248,23,51,6,56,2017-09-01,3.75
1465,26,3,6,56,2017-09-01,3.890756302521008
2680,25,36,6,56,2017-09-01,4.4905660377358485
656,25,10,6,57,2017-09-01,3.3614457831325297
1543,19,26,6,57,2017-09-01,4.205357142857143
2430,20,79,6,58,2017-09-01,2.9607843137254903
1175,13,6,6,60,2017-09-01,3.672566371681416
977,27,0,6,61,2017-09-01,4.9344262295081975
1271,9,77,6,62,2017-09-01,3.5625
2554,14,34,6,64,2017-09-01,2.7142857142857144
1161,25,24,6,68,2017-09-01,3.2616822429906542
1669,26,68,1,365,2017-09-01,4.274074074074074
1142,16,37,1,459,2017-09-01,4.227941176470588
570,0,36,1,460,2017-09-01,3.9205298013245033
860,6,10,1,460,2017-09-01,3.98
1014,7,48,1,462,2017-09-01,4.8
249,13,21,1,469,2017-09-01,3.231884057971014
991,18,21,1,477,2017-09-01,5.195876288659794
1100,7,70,1,486,2017-09-01,3.575757575757576
2434,14,74,1,490,2017-09-01,3.4153846153846152
1431,4,54,1,495,2017-09-01,4.864864864864865
1387,7,56,1,498,2017-09-01,4.483516483516484
1264,20,40,1,503,2017-09-01,3.3421052631578947
1952,8,30,1,504,2017-09-01,3.591549295774648
1087,12,81,1,507,2017-09-01,3.0277777777777777
1506,18,20,1,517,2017-09-01,4.289473684210527
1421,13,6,1,518,2017-09-01,3.672566371681416
1801,4,70,1,525,2017-09-01,3.7196261682242993
691,15,68,1,527,2017-09-01,4.3419354838709685
730,4,0,1,527,2017-09-01,3.391304347826087
1597,12,16,1,529,2017-09-01,3.8307692307692314
495,17,71,1,535,2017-09-01,3.058252427184466
623,15,35,1,537,2017-09-01,3.1210762331838566
1480,2,0,1,542,2017-09-01,3.611111111111111
2209,18,9,1,545,2017-09-01,5.148648648648648
916,17,29,1,548,2017-09-01,4.5769230769230775
1813,7,11,1,549,2017-09-01,3.7894736842105265
2260,14,27,1,549,2017-09-01,4.188405797101448
498,29,62,1,551,2017-09-01,3.727272727272727
2412,12,68,1,553,2017-09-01,3.36
1391,29,61,1,560,2017-09-01,3.5161290322580645
2734,20,38,1,563,2017-09-01,2.581081081081081
2580,10,37,1,565,2017-09-01,3.6095238095238096
413,14,3,1,566,2017-09-01,4.867768595041324
1036,9,41,1,566,2017-09-01,2.6506024096385543
2043,2,1,1,566,2017-09-01,3.975903614457832
2344,17,81,1,566,2017-09-01,3.767676767676768
3138,15,8,1,568,2017-09-01,4.962616822429907
642,2,64,1,578,2017-09-01,2.611764705882353
2693,26,2,1,579,2017-09-01,2.864864864864865
373,22,19,1,587,2017-09-01,4.586956521739131
2499,28,54,1,589,2017-09-01,4.303571428571429
2510,25,24,1,590,2017-09-01,3.2616822429906542
1226,28,0,1,592,2017-09-01,2.212121212121212
2349,5,47,1,592,2017-09-01,3.8571428571428568
1111,4,46,1,593,2017-09-01,2.7142857142857144
1765,6,59,1,596,2017-09-01,3.928888888888889
2741,13,4,1,639,2017-09-01,3.6538461538461537
1307,14,30,1,675,2017-09-01,4.1011235955056184
223,18,52,2,903,2017-09-01,4.28421052631579
1273,21,18,2,943,2017-09-01,3.4909090909090907
232,22,48,2,950,2017-09-01,3.8245614035087723
791,4,48,2,955,2017-09-01,3.5
1320,20,26,2,956,2017-09-01,3.9387755102040822
2345,20,13,2,978,2017-09-01,3.4482758620689653
559,6,31,2,980,2017-09-01,4.704545454545454
321,15,26,2,983,2017-09-01,3.5138121546961325
244,27,46,2,1014,2017-09-01,4.916666666666667
1223,20,9,2,1042,2017-09-01,3.4074074074074074
502,17,41,2,1045,2017-09-01,3.5
1171,12,17,2,1049,2017-09-01,4.23448275862069
595,6,83,2,1060,2017-09-01,5.1213592233009715
501,5,80,2,1065,2017-09-01,4.419354838709677
588,27,64,2,1074,2017-09-01,4.986486486486488
1155,18,18,2,1081,2017-09-01,4.79746835443038
1831,1,73,2,1100,2017-09-01,4.467391304347826
2143,4,58,2,1138,2017-09-01,3.6486486486486487
1569,27,73,2,1146,2017-09-01,3.2666666666666666
1204,11,49,2,1157,2017-09-01,4.410714285714286
936,6,20,2,1170,2017-09-01,3.611111111111111
750,13,31,2,1189,2017-09-01,3.674418604651162
1018,18,82,2,1204,2017-09-01,4.318181818181818
510,12,51,2,1218,2017-09-01,3.781609195402299
1340,4,77,2,1257,2017-09-01,3.736842105263158
2364,29,49,5,2712,2017-09-01,3.185185185185185
1293,26,68,5,2851,2017-09-01,4.274074074074074
311,2,41,5,2923,2017-09-01,3.825581395348837
1363,11,68,5,2927,2017-09-01,4.323529411764706
273,10,6,5,2970,2017-09-01,4.14
1286,3,83,5,3164,2017-09-01,4.473684210526316
815,17,41,5,3181,2017-09-01,3.5
974,10,52,5,3215,2017-09-01,4.39240506329114
726,10,6,5,3250,2017-09-01,4.14
2950,11,41,5,3250,2017-09-01,5.026666666666666
1056,10,9,5,3252,2017-09-01,3.352
2463,3,52,5,3253,2017-09-01,5.02
1084,22,48,5,3258,2017-09-01,3.8245614035087723
678,1,17,5,3264,2017-09-01,3.0540540540540535
1410,10,13,5,3271,2017-09-01,3.8554216867469884
1285,7,43,5,3281,2017-09-01,4.0470588235294125
1105,25,66,5,3285,2017-09-01,3.1733333333333333
2116,14,17,5,3335,2017-09-01,4.287179487179487
3166,10,35,5,3339,2017-09-01,3.267605633802817
2435,9,47,5,3340,2017-09-01,4.138888888888889
2579,2,19,5,3479,2017-09-01,4.246913580246914
673,7,84,5,3546,2017-09-01,2.5526315789473686
1208,9,48,5,3552,2017-09-01,4.047619047619048
2464,18,9,5,3561,2017-09-01,5.148648648648648
1221,6,42,5,3625,2017-09-01,3.4007936507936507
613,25,40,5,3642,2017-09-01,4.782608695652174
1404,28,77,5,3666,2017-09-01,2.7804878048780486
1098,16,5,5,3681,2017-09-01,4.09
1571,18,32,5,3699,2017-09-01,4.042553191489361
3074,3,36,3,3704,2017-09-01,4.8375
219,6,33,5,3725,2017-09-01,4.127853881278539
507,11,63,5,3744,2017-09-01,5.54054054054054
1276,26,71,4,3754,2017-09-01,3.5737704918032787
505,11,17,5,3795,2017-09-01,4.053191489361701
962,1,47,5,3830,2017-09-01,3.8395061728395055
732,3,69,5,3843,2017-09-01,3.016949152542373
383,24,50,4,3974,2017-09-01,3.2641509433962264
1045,19,74,5,3994,2017-09-01,2.7884615384615383
2512,6,59,4,4192,2017-09-01,3.928888888888889
2220,29,45,4,4194,2017-09-01,2.8421052631578947
2046,26,8,4,4246,2017-09-01,3.949685534591195
2519,7,43,3,4246,2017-09-01,4.0470588235294125
1227,2,25,4,4256,2017-09-01,3.6176470588235294
1907,29,61,4,4313,2017-09-01,3.5161290322580645
2856,8,35,4,4327,2017-09-01,3.486238532110092
1383,26,8,4,4445,2017-09-01,3.949685534591195
1159,14,27,4,4449,2017-09-01,4.188405797101448
1178,6,83,4,4594,2017-09-01,5.1213592233009715
619,4,67,3,4648,2017-09-01,2.763636363636364
1073,22,1,4,4671,2017-09-01,4.044444444444443
1265,9,25,4,4671,2017-09-01,3.741935483870968
1356,2,48,4,4697,2017-09-01,4.122448979591836
2139,7,50,4,4763,2017-09-01,3.0
368,25,52,3,4813,2017-09-01,5.617647058823528
200,18,33,4,4926,2017-09-01,4.037735849056603
1804,5,56,4,4935,2017-09-01,4.203389830508475
2237,3,36,3,4961,2017-09-01,4.8375
733,7,64,4,5010,2017-09-01,4.020408163265306
2052,2,56,3,5026,2017-09-01,3.613861386138614
520,2,56,4,5040,2017-09-01,3.613861386138614
209,7,73,4,5059,2017-09-01,4.3431372549019605
826,29,75,4,5079,2017-09-01,4.40566037735849
2408,5,48,4,5105,2017-09-01,3.75
448,2,56,3,5112,2017-09-01,3.613861386138614
2564,2,26,4,5113,2017-09-01,4.5703125
1817,29,22,4,5185,2017-09-01,4.0
1396,24,77,4,5217,2017-09-01,3.6428571428571432
1430,6,20,4,5220,2017-09-01,3.611111111111111
541,5,47,4,5255,2017-09-01,3.8571428571428568
888,12,63,3,5285,2017-09-01,3.3357664233576636
729,1,53,3,5293,2017-09-01,3.8867924528301887
1291,13,13,4,5310,2017-09-01,4.074380165289257
799,7,78,4,5316,2017-09-01,3.321428571428572
1257,26,17,4,5348,2017-09-01,4.244541484716157
289,26,55,3,5368,2017-09-01,2.8269230769230766
1712,18,6,3,5422,2017-09-01,3.12
1564,29,71,3,5497,2017-09-01,4.079545454545454
1512,14,8,3,5512,2017-09-01,3.7155172413793114
1846,4,28,3,5529,2017-09-01,4.3442622950819665
2990,6,6,4,5542,2017-09-01,3.741312741312741
1911,2,78,4,5558,2017-09-01,2.4107142857142856
604,23,55,4,5561,2017-09-01,3.652173913043478
831,4,53,3,5640,2017-09-01,3.9565217391304346
1500,1,48,3,5743,2017-09-01,4.07
1446,12,30,3,5770,2017-09-01,4.25531914893617
2869,29,45,3,5865,2017-09-01,2.8421052631578947
2507,19,65,3,5883,2017-09-01,4.373626373626373
1437,26,14,3,5930,2017-09-01,3.932773109243697
2223,13,15,3,5991,2017-09-01,3.3846153846153846
1157,0,38,3,6064,2017-09-01,4.97872340425532
1128,12,75,3,6192,2017-09-01,4.264367816091953
1376,0,6,3,6250,2017-09-01,4.304347826086956
1484,12,14,3,6932,2017-09-01,4.142857142857143
592,17,3,0,24745,2017-09-01,3.9402985074626864
663,27,60,6,38,2017-10-01,2.8095238095238093
2537,15,75,6,44,2017-10-01,2.980392156862745
557,0,83,6,46,2017-10-01,4.548872180451128
1183,20,10,6,46,2017-10-01,3.1237113402061856
810,25,37,6,48,2017-10-01,4.6224489795918355
3000,2,60,6,48,2017-10-01,3.5063291139240507
811,23,39,6,49,2017-10-01,3.1842105263157894
318,21,35,6,51,2017-10-01,4.552941176470588
1224,8,22,6,51,2017-10-01,4.045454545454546
2802,8,49,6,51,2017-10-01,3.6170212765957452
3080,0,36,6,51,2017-10-01,3.9205298013245033
407,27,7,6,52,2017-10-01,3.4683544303797467
1955,5,56,6,52,2017-10-01,4.203389830508475
274,22,25,6,53,2017-10-01,3.7352941176470584
866,25,35,6,53,2017-10-01,4.1987577639751565
1015,6,52,6,53,2017-10-01,3.830188679245283
1143,27,7,6,53,2017-10-01,3.4683544303797467
1505,20,36,6,53,2017-10-01,4.472972972972973
1932,14,14,6,53,2017-10-01,3.3980582524271843
2997,27,80,6,53,2017-10-01,2.8181818181818183
463,11,30,6,54,2017-10-01,4.018518518518518
636,20,20,6,54,2017-10-01,3.1486486486486487
932,0,42,6,54,2017-10-01,4.48
1243,18,33,6,54,2017-10-01,4.037735849056603
1343,25,66,6,54,2017-10-01,3.1733333333333333
1441,21,36,6,54,2017-10-01,2.8428571428571434
1864,25,32,6,54,2017-10-01,3.5760869565217392
2140,12,8,6,54,2017-10-01,3.8645833333333335
475,0,66,6,55,2017-10-01,3.724137931034482
549,0,36,6,55,2017-10-01,3.9205298013245033
942,23,55,6,55,2017-10-01,3.652173913043478
1219,23,29,6,55,2017-10-01,3.4074074074074074
1566,9,19,6,55,2017-10-01,3.0
2069,0,83,6,55,2017-10-01,4.548872180451128
1878,16,38,6,56,2017-10-01,4.2627118644067785
994,25,9,6,57,2017-10-01,4.573333333333333
984,3,15,6,58,2017-10-01,2.982456140350877
1412,0,36,6,58,2017-10-01,3.9205298013245033
2029,8,2,6,58,2017-10-01,3.5909090909090913
386,25,66,6,59,2017-10-01,3.1733333333333333
437,27,47,6,59,2017-10-01,3.0161290322580645
800,27,58,6,59,2017-10-01,4.4567901234567895
1027,3,42,6,59,2017-10-01,4.220779220779221
2572,0,20,6,61,2017-10-01,4.257142857142857
2699,5,84,6,61,2017-10-01,4.645833333333333
3011,25,72,6,61,2017-10-01,3.815217391304348
3076,26,35,6,61,2017-10-01,3.7685589519650655
1769,3,32,6,62,2017-10-01,4.152173913043479
1834,27,43,6,62,2017-10-01,4.0381679389312986
1302,20,6,1,404,2017-10-01,3.8571428571428568
3088,12,75,1,463,2017-10-01,4.264367816091953
2980,2,84,1,477,2017-10-01,4.658333333333333
3281,3,10,1,480,2017-10-01,4.333333333333333
809,29,65,1,482,2017-10-01,3.5760869565217392
746,1,67,1,493,2017-10-01,2.65
1384,16,82,1,496,2017-10-01,3.6346153846153846
438,29,61,1,497,2017-10-01,3.5161290322580645
2488,14,51,1,501,2017-10-01,4.111111111111111
348,4,70,1,503,2017-10-01,3.7196261682242993
1891,3,72,1,513,2017-10-01,3.87037037037037
1283,14,8,1,519,2017-10-01,3.7155172413793114
3003,21,4,1,523,2017-10-01,5.527027027027027
2397,15,81,1,525,2017-10-01,3.477272727272727
687,5,26,1,526,2017-10-01,3.8926174496644297
1057,20,52,1,526,2017-10-01,4.430232558139535
3410,25,66,1,528,2017-10-01,3.1733333333333333
2602,17,29,1,529,2017-10-01,4.5769230769230775
3291,15,34,1,529,2017-10-01,3.9506172839506166
3295,4,19,1,530,2017-10-01,4.338028169014085
692,14,14,1,531,2017-10-01,3.3980582524271843
996,15,65,1,538,2017-10-01,3.875776397515528
252,26,62,1,545,2017-10-01,3.8067226890756296
876,9,77,1,547,2017-10-01,3.5625
1749,7,70,1,547,2017-10-01,3.575757575757576
1192,22,70,1,548,2017-10-01,4.338709677419355
3386,6,82,1,549,2017-10-01,3.5726872246696035
3382,21,37,1,550,2017-10-01,4.017857142857143
434,13,10,1,554,2017-10-01,4.463157894736842
788,19,22,1,556,2017-10-01,4.2875
189,20,4,1,583,2017-10-01,3.611111111111111
1311,13,82,1,583,2017-10-01,4.1729323308270665
3012,25,33,1,589,2017-10-01,4.566666666666666
1091,15,57,1,594,2017-10-01,3.3769230769230765
3145,7,78,1,595,2017-10-01,3.321428571428572
1491,2,19,1,614,2017-10-01,4.246913580246914
214,20,42,1,615,2017-10-01,3.211764705882353
2595,10,36,1,615,2017-10-01,3.417582417582417
854,20,24,1,619,2017-10-01,3.693548387096774
2898,19,63,1,619,2017-10-01,4.6880733944954125
759,2,73,1,641,2017-10-01,4.075949367088608
1029,26,35,1,651,2017-10-01,3.7685589519650655
1405,4,73,2,866,2017-10-01,4.0588235294117645
591,6,20,2,878,2017-10-01,3.611111111111111
2427,22,47,2,896,2017-10-01,4.225225225225225
1493,4,41,2,899,2017-10-01,4.162650602409639
322,6,42,2,923,2017-10-01,3.4007936507936507
774,19,27,2,942,2017-10-01,3.6666666666666665
756,8,44,2,953,2017-10-01,5.666666666666668
1906,4,7,2,955,2017-10-01,4.318181818181818
3175,18,31,2,962,2017-10-01,4.115942028985507
1589,3,6,2,966,2017-10-01,3.5517241379310347
2306,13,21,2,969,2017-10-01,3.231884057971014
279,1,54,2,1001,2017-10-01,2.2
1559,20,32,2,1001,2017-10-01,3.6666666666666665
278,10,21,2,1008,2017-10-01,3.72093023255814
637,6,6,2,1012,2017-10-01,3.741312741312741
3183,1,56,2,1022,2017-10-01,2.833333333333333
1882,14,16,2,1038,2017-10-01,4.784810126582278
415,14,51,2,1048,2017-10-01,4.111111111111111
2332,7,7,2,1050,2017-10-01,2.810344827586207
825,21,38,2,1051,2017-10-01,2.9545454545454546
990,0,36,2,1060,2017-10-01,3.9205298013245033
3174,18,32,2,1062,2017-10-01,4.042553191489361
1152,4,43,2,1079,2017-10-01,4.0886075949367084
1169,29,57,2,1088,2017-10-01,3.5875
856,13,37,2,1093,2017-10-01,3.568807339449541
702,22,11,2,1095,2017-10-01,3.8846153846153846
284,19,62,2,1101,2017-10-01,3.697368421052632
1242,7,46,2,1101,2017-10-01,3.3225806451612905
3246,14,44,2,1106,2017-10-01,3.3932584269662924
3446,22,41,2,1120,2017-10-01,3.807407407407408
1987,22,67,2,1123,2017-10-01,3.177419354838709
1766,3,35,2,1129,2017-10-01,3.989130434782609
1187,7,43,2,1131,2017-10-01,4.0470588235294125
2639,18,40,2,1133,2017-10-01,4.307692307692308
3193,0,59,2,1140,2017-10-01,3.5819209039548023
787,15,68,2,1158,2017-10-01,4.3419354838709685
1050,7,28,2,1158,2017-10-01,2.5
188,2,70,2,1186,2017-10-01,3.2583333333333333
2007,29,35,2,1214,2017-10-01,2.8908045977011496
1197,2,0,2,1372,2017-10-01,3.611111111111111
1154,0,38,5,2477,2017-10-01,4.97872340425532
963,5,7,5,2682,2017-10-01,3.4909090909090907
1345,11,23,5,2718,2017-10-01,3.5873015873015874
1557,10,21,5,2931,2017-10-01,3.72093023255814
1216,11,29,5,3028,2017-10-01,3.8441558441558437
397,8,23,5,3110,2017-10-01,4.965517241379311
1520,7,47,5,3114,2017-10-01,4.229166666666667
2748,22,19,5,3214,2017-10-01,4.586956521739131
879,23,65,5,3242,2017-10-01,1.9393939393939397
2673,6,10,5,3249,2017-10-01,3.98
331,20,32,5,3330,2017-10-01,3.6666666666666665
1745,11,68,5,3362,2017-10-01,4.323529411764706
1483,11,63,5,3363,2017-10-01,5.54054054054054
2633,21,66,5,3397,2017-10-01,3.1296296296296298
1049,3,6,5,3415,2017-10-01,3.5517241379310347
1107,6,36,5,3422,2017-10-01,3.169421487603306
704,16,20,5,3468,2017-10-01,3.1428571428571432
3484,14,55,5,3536,2017-10-01,3.4791666666666665
667,18,83,5,3578,2017-10-01,5.313953488372093
2539,26,35,5,3661,2017-10-01,3.7685589519650655
641,22,73,5,3732,2017-10-01,4.802197802197801
1523,2,53,5,3772,2017-10-01,3.2784810126582284
845,2,19,5,3822,2017-10-01,4.246913580246914
1262,2,26,5,3908,2017-10-01,4.5703125
925,12,41,5,3972,2017-10-01,4.771186440677966
1685,17,16,5,3973,2017-10-01,3.488888888888889
2987,15,35,4,4009,2017-10-01,3.1210762331838566
1435,11,26,5,4069,2017-10-01,4.356164383561644
947,22,50,4,4154,2017-10-01,3.603448275862069
575,2,47,4,4201,2017-10-01,3.2195121951219514
2835,17,17,4,4209,2017-10-01,3.1760563380281686
503,12,41,3,4231,2017-10-01,4.771186440677966
2407,22,73,4,4237,2017-10-01,4.802197802197801
2152,2,25,4,4243,2017-10-01,3.6176470588235294
859,6,36,4,4323,2017-10-01,3.169421487603306
954,6,5,4,4422,2017-10-01,3.695652173913044
419,6,37,4,4435,2017-10-01,4.065359477124183
2020,29,51,4,4444,2017-10-01,4.346938775510204
2254,15,51,4,4512,2017-10-01,4.065693430656935
2863,6,10,4,4544,2017-10-01,3.98
1108,11,81,3,4552,2017-10-01,3.0285714285714285
2612,26,39,4,4573,2017-10-01,2.7794117647058822
1129,6,37,4,4582,2017-10-01,4.065359477124183
597,19,3,4,4709,2017-10-01,3.8376068376068377
1179,14,41,3,4742,2017-10-01,3.8379888268156415
1930,11,27,3,4761,2017-10-01,3.701298701298701
3129,22,46,4,4785,2017-10-01,4.195652173913044
2035,17,75,4,4815,2017-10-01,4.372727272727273
1637,29,65,3,4846,2017-10-01,3.5760869565217392
782,10,9,3,4853,2017-10-01,3.352
293,24,58,4,4867,2017-10-01,2.7462686567164183
472,8,34,4,4953,2017-10-01,2.9090909090909087
1499,12,63,4,4991,2017-10-01,3.3357664233576636
676,6,33,4,5008,2017-10-01,4.127853881278539
773,15,29,3,5008,2017-10-01,3.9930555555555554
1012,6,6,4,5009,2017-10-01,3.741312741312741
1540,4,50,4,5035,2017-10-01,3.395833333333333
1679,6,31,4,5035,2017-10-01,4.704545454545454
1127,26,30,4,5040,2017-10-01,4.257731958762887
338,22,53,4,5044,2017-10-01,2.458333333333333
2376,2,73,4,5091,2017-10-01,4.075949367088608
421,4,64,4,5133,2017-10-01,3.9736842105263164
2010,4,58,4,5137,2017-10-01,3.6486486486486487
2749,5,7,4,5149,2017-10-01,3.4909090909090907
838,15,55,4,5161,2017-10-01,3.0689655172413794
1287,26,75,4,5190,2017-10-01,3.226890756302521
1551,1,48,4,5223,2017-10-01,4.07
202,4,26,3,5228,2017-10-01,4.5555555555555545
911,18,72,3,5241,2017-10-01,3.6463414634146334
2320,18,4,3,5280,2017-10-01,3.9680851063829783
1267,5,53,3,5353,2017-10-01,4.428571428571429
2268,29,41,4,5456,2017-10-01,4.2695035460992905
2524,12,71,3,5525,2017-10-01,3.7382550335570466
1537,4,58,3,5578,2017-10-01,3.6486486486486487
2589,19,71,3,5655,2017-10-01,4.297297297297297
3282,4,41,3,5666,2017-10-01,4.162650602409639
1573,18,83,3,5698,2017-10-01,5.313953488372093
1189,7,11,3,5724,2017-10-01,3.7894736842105265
1448,25,59,3,5775,2017-10-01,3.963302752293578
975,6,5,3,5798,2017-10-01,3.695652173913044
1177,5,26,3,5807,2017-10-01,3.8926174496644297
2525,5,11,4,5857,2017-10-01,4.354838709677419
185,3,9,3,5882,2017-10-01,3.673684210526316
270,9,56,3,5946,2017-10-01,3.0909090909090913
3234,28,48,3,5960,2017-10-01,5.4
2559,21,83,3,5972,2017-10-01,4.452830188679245
1151,18,36,3,6233,2017-10-01,3.782608695652174
332,29,74,3,6262,2017-10-01,3.220779220779221
1369,23,65,0,25288,2017-10-01,1.9393939393939397
1504,17,55,6,45,2017-11-01,2.786666666666666
2596,12,61,6,45,2017-11-01,4.795454545454546
320,8,55,6,46,2017-11-01,4.346938775510204
976,25,82,6,47,2017-11-01,3.660550458715597
1322,10,79,6,48,2017-11-01,4.9
3553,1,53,6,48,2017-11-01,3.8867924528301887
1319,23,57,6,49,2017-11-01,3.8666666666666663
1756,13,36,6,49,2017-11-01,2.491228070175439
3404,29,34,6,49,2017-11-01,4.097222222222221
358,0,10,6,50,2017-11-01,3.462068965517241
1432,27,54,6,50,2017-11-01,3.4788732394366195
3374,14,35,6,50,2017-11-01,2.9659090909090913
1074,0,31,6,51,2017-11-01,2.567901234567901
1144,0,24,6,51,2017-11-01,3.5352112676056335
1160,0,32,6,52,2017-11-01,3.2931034482758617
1546,24,73,6,52,2017-11-01,4.302631578947368
539,0,26,6,53,2017-11-01,4.0
622,14,74,6,53,2017-11-01,3.4153846153846152
679,2,47,6,53,2017-11-01,3.2195121951219514
447,21,26,6,54,2017-11-01,3.5
479,16,66,6,54,2017-11-01,4.447916666666667
1680,0,26,6,54,2017-11-01,4.0
1874,4,58,6,54,2017-11-01,3.6486486486486487
2553,12,22,6,54,2017-11-01,4.428571428571429
3443,17,63,6,54,2017-11-01,4.068627450980392
776,0,15,6,55,2017-11-01,4.275229357798165
2442,9,11,6,55,2017-11-01,2.217391304347826
3275,21,66,6,55,2017-11-01,3.1296296296296298
211,16,24,6,56,2017-11-01,4.0125
769,22,48,6,56,2017-11-01,3.8245614035087723
1086,10,36,6,56,2017-11-01,3.417582417582417
1176,8,2,6,56,2017-11-01,3.5909090909090913
1556,18,21,6,56,2017-11-01,5.195876288659794
403,25,10,6,57,2017-11-01,3.3614457831325297
628,19,17,6,57,2017-11-01,3.727272727272727
875,0,83,6,57,2017-11-01,4.548872180451128
1989,3,42,6,57,2017-11-01,4.220779220779221
414,26,74,6,58,2017-11-01,3.9851851851851854
1390,10,72,6,58,2017-11-01,2.476923076923077
627,6,38,6,59,2017-11-01,3.532934131736527
842,13,72,6,59,2017-11-01,3.4791666666666665
1071,19,27,6,59,2017-11-01,3.6666666666666665
3629,3,5,6,59,2017-11-01,4.447368421052632
789,19,30,6,61,2017-11-01,3.6344086021505375
1607,27,1,6,61,2017-11-01,4.035294117647059
3297,3,40,6,62,2017-11-01,3.7424242424242418
3350,27,78,6,63,2017-11-01,4.670731707317073
1135,10,79,6,68,2017-11-01,4.9
2830,2,73,1,422,2017-11-01,4.075949367088608
346,15,35,1,424,2017-11-01,3.1210762331838566
2159,20,52,1,457,2017-11-01,4.430232558139535
607,21,40,1,461,2017-11-01,3.7875
3233,14,74,1,468,2017-11-01,3.4153846153846152
1678,15,14,1,470,2017-11-01,3.9259259259259265
1232,28,58,1,471,2017-11-01,3.878787878787879
431,15,61,1,474,2017-11-01,3.36
3463,20,72,1,475,2017-11-01,3.5
1325,5,73,1,490,2017-11-01,3.808988764044944
848,17,51,1,494,2017-11-01,4.964912280701754
3296,26,26,1,499,2017-11-01,3.8
2248,23,68,1,501,2017-11-01,4.507246376811594
518,29,81,1,502,2017-11-01,4.197183098591549
1217,13,13,1,505,2017-11-01,4.074380165289257
2037,17,63,1,505,2017-11-01,4.068627450980392
605,12,29,1,508,2017-11-01,3.7927927927927927
1424,24,17,1,513,2017-11-01,4.556962025316456
2162,16,10,1,524,2017-11-01,2.8043478260869565
1167,7,1,1,525,2017-11-01,3.78
1085,25,59,1,526,2017-11-01,3.963302752293578
2921,15,71,1,526,2017-11-01,3.193548387096774
1812,13,10,1,528,2017-11-01,4.463157894736842
3125,12,65,1,535,2017-11-01,3.3432835820895517
288,10,5,1,540,2017-11-01,4.156626506024097
1113,15,65,1,549,2017-11-01,3.875776397515528
3533,15,68,1,549,2017-11-01,4.3419354838709685
858,4,84,1,551,2017-11-01,3.947368421052632
1290,21,26,1,557,2017-11-01,3.5
1526,19,23,1,562,2017-11-01,4.584415584415584
1542,4,1,1,562,2017-11-01,4.220338983050849
2977,14,8,1,562,2017-11-01,3.7155172413793114
535,2,25,1,572,2017-11-01,3.6176470588235294
2137,15,17,1,573,2017-11-01,3.7407407407407414
1352,18,6,1,579,2017-11-01,3.12
1304,16,40,1,583,2017-11-01,3.5496688741721854
1440,3,59,1,590,2017-11-01,4.90625
577,26,74,1,595,2017-11-01,3.9851851851851854
1816,19,39,1,595,2017-11-01,4.903225806451613
2966,15,61,1,597,2017-11-01,3.36
3635,14,71,1,597,2017-11-01,3.602409638554217
1089,29,29,1,614,2017-11-01,4.636363636363637
506,3,6,1,622,2017-11-01,3.5517241379310347
412,15,8,1,624,2017-11-01,4.962616822429907
939,14,71,1,635,2017-11-01,3.602409638554217
1364,18,36,1,661,2017-11-01,3.782608695652174
2813,19,26,1,688,2017-11-01,4.205357142857143
3435,15,68,2,868,2017-11-01,4.3419354838709685
665,2,41,2,907,2017-11-01,3.825581395348837
1375,13,33,2,918,2017-11-01,4.307017543859649
428,6,40,2,929,2017-11-01,3.7469879518072284
983,13,13,2,973,2017-11-01,4.074380165289257
666,4,78,2,977,2017-11-01,3.779411764705882
562,5,0,2,979,2017-11-01,4.0144927536231885
1173,1,12,2,992,2017-11-01,3.672131147540984
3016,24,12,2,1036,2017-11-01,3.9047619047619047
1134,22,67,2,1046,2017-11-01,3.177419354838709
1370,16,37,2,1047,2017-11-01,4.227941176470588
2303,0,24,2,1047,2017-11-01,3.5352112676056335
393,18,13,2,1050,2017-11-01,3.316666666666667
2667,5,70,2,1054,2017-11-01,4.08641975308642
2440,7,26,2,1062,2017-11-01,3.813725490196079
2972,21,5,2,1063,2017-11-01,3.810344827586207
308,13,66,2,1066,2017-11-01,4.25925925925926
396,2,1,2,1078,2017-11-01,3.975903614457832
719,19,22,2,1082,2017-11-01,4.2875
303,13,66,2,1100,2017-11-01,4.25925925925926
2142,0,72,2,1103,2017-11-01,3.260504201680672
2996,6,52,2,1110,2017-11-01,3.830188679245283
643,1,67,2,1114,2017-11-01,2.65
